date,country,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths
1/30/2021,Thailand,17953,930,6371,77,1
1/31/2021,Thailand,18782,829,7090,77,0
2/1/2021,Thailand,19618,836,7027,77,0
2/2/2021,Thailand,20454,836,7158,79,2
2/3/2021,Thailand,21249,795,7169,79,0
2/4/2021,Thailand,22058,809,7181,79,0
2/5/2021,Thailand,22644,586,7234,79,0
2/6/2021,Thailand,23134,490,6781,79,0
2/7/2021,Thailand,23371,237,6350,79,0
2/8/2021,Thailand,23557,186,6068,79,0
2/9/2021,Thailand,23746,189,5301,79,0
2/10/2021,Thailand,23903,157,4909,80,1
2/11/2021,Thailand,24104,201,4225,80,0
2/12/2021,Thailand,24279,175,3989,80,0
2/13/2021,Thailand,24405,126,3145,80,0
2/14/2021,Thailand,24571,166,2380,80,0
2/15/2021,Thailand,24714,143,1749,82,2
2/16/2021,Thailand,24786,72,1141,82,0
2/17/2021,Thailand,24961,175,1182,82,0
2/18/2021,Thailand,25111,150,1083,82,0
2/19/2021,Thailand,25241,130,1088,83,1
2/20/2021,Thailand,25323,82,1111,83,0
2/21/2021,Thailand,25415,92,1047,83,0
2/22/2021,Thailand,25504,89,1060,83,0
2/23/2021,Thailand,25599,95,1070,83,0
2/24/2021,Thailand,25692,93,1067,83,0
2/25/2021,Thailand,25764,72,947,83,0
2/26/2021,Thailand,25809,45,774,83,0
2/27/2021,Thailand,25881,72,776,83,0
2/28/2021,Thailand,25951,70,740,83,0
3/1/2021,Thailand,26031,80,624,83,0
3/2/2021,Thailand,26073,42,569,84,1
3/3/2021,Thailand,26108,35,541,84,0
3/4/2021,Thailand,26162,54,515,85,1
3/5/2021,Thailand,26241,79,515,85,0
3/6/2021,Thailand,26305,64,534,85,0
3/7/2021,Thailand,26370,65,541,85,0
3/8/2021,Thailand,26441,71,579,85,0
3/9/2021,Thailand,26501,60,565,85,0
3/10/2021,Thailand,26540,39,509,85,0
3/11/2021,Thailand,26598,58,513,85,0
3/12/2021,Thailand,26679,81,538,85,0
3/13/2021,Thailand,26757,78,585,86,1
3/14/2021,Thailand,26927,170,687,86,0
3/15/2021,Thailand,27005,78,684,87,1
3/16/2021,Thailand,27154,149,768,87,0
3/17/2021,Thailand,27402,248,975,88,1
3/18/2021,Thailand,27494,92,1028,89,1
3/19/2021,Thailand,27594,100,1054,90,1
3/20/2021,Thailand,27713,119,1111,90,0
3/21/2021,Thailand,27803,90,1115,90,0
3/22/2021,Thailand,27876,73,1122,91,1
3/23/2021,Thailand,28277,401,1419,92,1
3/24/2021,Thailand,28346,69,1381,92,0
3/25/2021,Thailand,28443,97,1405,92,0
3/26/2021,Thailand,28577,134,1453,92,0
3/27/2021,Thailand,28657,80,1428,93,1
3/28/2021,Thailand,28734,77,1401,94,1
3/29/2021,Thailand,28773,39,1366,94,0
3/30/2021,Thailand,28821,48,1348,94,0
3/31/2021,Thailand,28863,42,1343,94,0
4/1/2021,Thailand,28889,26,1247,94,0
4/2/2021,Thailand,28947,58,1247,94,0
4/3/2021,Thailand,29031,84,1268,95,1
4/4/2021,Thailand,29127,96,1258,95,0
4/5/2021,Thailand,29321,194,1386,95,0
4/6/2021,Thailand,29571,250,1528,95,0
4/7/2021,Thailand,29905,334,1741,95,0
4/8/2021,Thailand,30310,405,2114,95,0
4/9/2021,Thailand,30869,559,2645,96,1
4/10/2021,Thailand,31658,789,3400,97,1
4/11/2021,Thailand,32625,967,4314,97,0
4/12/2021,Thailand,33610,985,5265,97,0
4/13/2021,Thailand,34575,965,6190,97,0
4/14/2021,Thailand,35910,1335,7491,97,0
4/15/2021,Thailand,37453,1543,8973,97,0
4/16/2021,Thailand,39038,1585,10461,97,0
4/17/2021,Thailand,40585,1547,11736,99,2
4/18/2021,Thailand,42352,1767,13501,101,2
4/19/2021,Thailand,43742,1390,14851,104,3
4/20/2021,Thailand,45185,1443,16119,108,4
4/21/2021,Thailand,46643,1458,17162,110,2
4/22/2021,Thailand,48113,1470,18148,117,7
4/23/2021,Thailand,50183,2070,19873,121,4
4/24/2021,Thailand,53022,2839,22327,129,8
4/25/2021,Thailand,55460,2438,24207,140,11
4/26/2021,Thailand,57508,2048,25767,148,8
4/27/2021,Thailand,59687,2179,25973,163,15
4/28/2021,Thailand,61699,2012,27119,178,15
4/29/2021,Thailand,63570,1871,27988,188,10
4/30/2021,Thailand,65153,1583,28696,203,15
5/1/2021,Thailand,67044,1891,28745,224,21
5/2/2021,Thailand,68984,1940,29258,245,21
5/3/2021,Thailand,71025,2041,29765,276,31
5/4/2021,Thailand,72788,1763,30011,303,27
5/5/2021,Thailand,74900,2112,30222,318,15
5/6/2021,Thailand,76811,1911,29680,336,18
5/7/2021,Thailand,78855,2044,29320,363,27
5/8/2021,Thailand,81274,2419,29473,382,19
5/9/2021,Thailand,83375,2101,29371,399,17
5/10/2021,Thailand,85005,1630,29376,421,22
5/11/2021,Thailand,86924,1919,29435,452,31
5/12/2021,Thailand,88907,1983,29378,486,34
5/13/2021,Thailand,93794,4887,32661,518,32
5/14/2021,Thailand,96050,2256,33186,548,30
5/15/2021,Thailand,99145,3095,34913,565,17
5/16/2021,Thailand,101447,2302,35055,589,24
5/17/2021,Thailand,111082,9635,43268,614,25
5/18/2021,Thailand,113555,2473,42988,649,35
5/19/2021,Thailand,116949,3394,41903,678,29
5/20/2021,Thailand,119585,2636,42246,703,25
5/21/2021,Thailand,123066,3481,42827,735,32
5/22/2021,Thailand,126118,3052,42955,759,24
5/23/2021,Thailand,129500,3382,44189,776,17
5/24/2021,Thailand,132213,2713,45307,806,30
5/25/2021,Thailand,135439,3226,45413,832,26
5/26/2021,Thailand,137894,2455,45256,873,41
5/27/2021,Thailand,141217,3323,46469,920,47
5/28/2021,Thailand,144976,3759,46150,954,34
5/29/2021,Thailand,149779,4803,46480,988,34
5/30/2021,Thailand,154307,4528,48051,1012,24
5/31/2021,Thailand,159792,5485,50416,1031,19
7/1/2020,United Arab Emirates,49069,402,10593,316,1
7/2/2020,United Arab Emirates,49469,400,10488,317,1
7/3/2020,United Arab Emirates,50141,672,10670,318,1
7/4/2020,United Arab Emirates,50857,716,10679,321,3
7/5/2020,United Arab Emirates,51540,683,10920,323,2
7/6/2020,United Arab Emirates,52068,528,11023,324,1
7/7/2020,United Arab Emirates,52600,532,10560,326,2
7/8/2020,United Arab Emirates,53045,445,10436,327,1
7/9/2020,United Arab Emirates,53577,532,9679,328,1
7/10/2020,United Arab Emirates,54050,473,9751,330,2
7/11/2020,United Arab Emirates,54453,403,9474,331,1
7/12/2020,United Arab Emirates,54854,401,9381,333,2
7/13/2020,United Arab Emirates,55198,344,9351,334,1
7/14/2020,United Arab Emirates,55573,375,9213,335,1
7/15/2020,United Arab Emirates,55848,275,9095,335,0
7/16/2020,United Arab Emirates,56129,281,8382,335,0
7/17/2020,United Arab Emirates,56422,293,7637,337,2
7/18/2020,United Arab Emirates,56711,289,7456,338,1
7/19/2020,United Arab Emirates,56922,211,7314,339,1
7/20/2020,United Arab Emirates,57193,271,7232,340,1
7/21/2020,United Arab Emirates,57498,305,7193,341,1
7/22/2020,United Arab Emirates,57734,236,7038,342,1
7/23/2020,United Arab Emirates,57988,254,6798,342,0
7/24/2020,United Arab Emirates,58249,261,6671,343,1
7/25/2020,United Arab Emirates,58562,313,6591,343,0
7/26/2020,United Arab Emirates,58913,351,6387,344,1
7/27/2020,United Arab Emirates,59177,264,6322,345,1
7/28/2020,United Arab Emirates,59546,369,6294,347,2
7/29/2020,United Arab Emirates,59921,375,6372,347,0
7/30/2020,United Arab Emirates,60223,302,6248,349,2
7/31/2020,United Arab Emirates,60506,283,6246,351,2
8/1/2020,United Arab Emirates,60760,254,6154,351,0
8/2/2020,United Arab Emirates,60999,239,6033,351,0
8/3/2020,United Arab Emirates,61163,164,5949,351,0
8/4/2020,United Arab Emirates,61352,189,5911,351,0
8/5/2020,United Arab Emirates,61606,254,5868,353,2
8/6/2020,United Arab Emirates,61845,239,5752,354,1
8/7/2020,United Arab Emirates,62061,216,5690,356,2
8/8/2020,United Arab Emirates,62300,239,5699,356,0
8/9/2020,United Arab Emirates,62525,225,5600,357,1
8/10/2020,United Arab Emirates,62704,179,5581,357,0
8/11/2020,United Arab Emirates,62966,262,5647,358,1
8/12/2020,United Arab Emirates,63212,246,5661,358,0
8/13/2020,United Arab Emirates,63489,277,5759,358,0
8/14/2020,United Arab Emirates,63819,330,5987,359,1
8/15/2020,United Arab Emirates,64102,283,6170,361,2
8/16/2020,United Arab Emirates,64312,210,6254,364,3
8/17/2020,United Arab Emirates,64541,229,6383,364,0
8/18/2020,United Arab Emirates,64906,365,6631,366,2
8/19/2020,United Arab Emirates,65341,435,6952,367,1
8/20/2020,United Arab Emirates,65802,461,7280,369,2
8/21/2020,United Arab Emirates,66193,391,7527,370,1
8/22/2020,United Arab Emirates,66617,424,7837,372,2
8/23/2020,United Arab Emirates,67007,390,8144,375,3
8/24/2020,United Arab Emirates,67282,275,8324,376,1
8/25/2020,United Arab Emirates,67621,339,8490,377,1
8/26/2020,United Arab Emirates,68020,399,8572,378,1
8/27/2020,United Arab Emirates,68511,491,8661,378,0
8/28/2020,United Arab Emirates,68901,390,8661,379,1
8/29/2020,United Arab Emirates,69328,427,8747,379,0
8/30/2020,United Arab Emirates,69690,362,8708,382,3
8/31/2020,United Arab Emirates,70231,541,8916,384,2
9/1/2020,United Arab Emirates,70805,574,8930,384,0
9/2/2020,United Arab Emirates,71540,735,9124,387,3
9/3/2020,United Arab Emirates,72154,614,9099,387,0
9/4/2020,United Arab Emirates,72766,612,9221,387,0
9/5/2020,United Arab Emirates,73471,705,9431,388,1
9/6/2020,United Arab Emirates,73984,513,7501,388,0
9/7/2020,United Arab Emirates,74454,470,7531,390,2
9/8/2020,United Arab Emirates,75098,644,7764,391,1
9/9/2020,United Arab Emirates,75981,883,8229,393,2
9/10/2020,United Arab Emirates,76911,930,8568,398,5
9/11/2020,United Arab Emirates,77842,931,8982,398,0
9/12/2020,United Arab Emirates,78849,1007,9467,399,1
9/13/2020,United Arab Emirates,79489,640,9639,399,0
9/14/2020,United Arab Emirates,80266,777,9886,399,0
9/15/2020,United Arab Emirates,80940,674,9904,401,2
9/16/2020,United Arab Emirates,81782,842,9924,402,1
9/17/2020,United Arab Emirates,82568,786,10049,402,0
9/18/2020,United Arab Emirates,83433,865,10240,403,1
9/19/2020,United Arab Emirates,84242,809,10326,404,1
9/20/2020,United Arab Emirates,84916,674,10239,404,0
9/21/2020,United Arab Emirates,85595,679,10104,405,1
9/22/2020,United Arab Emirates,86447,852,10017,405,0
9/23/2020,United Arab Emirates,87530,1083,10129,406,1
9/24/2020,United Arab Emirates,88532,1002,10188,407,1
9/25/2020,United Arab Emirates,89540,1008,10312,409,2
9/26/2020,United Arab Emirates,90618,1078,10531,411,2
9/27/2020,United Arab Emirates,91469,851,10513,412,1
9/28/2020,United Arab Emirates,92095,626,10220,413,1
9/29/2020,United Arab Emirates,93090,995,10136,416,3
9/30/2020,United Arab Emirates,94190,1100,10047,419,3
10/1/2020,United Arab Emirates,95348,1158,10024,421,2
10/2/2020,United Arab Emirates,96529,1181,10034,424,3
10/3/2020,United Arab Emirates,97760,1231,10212,426,2
10/4/2020,United Arab Emirates,98801,1041,10252,426,0
10/5/2020,United Arab Emirates,99733,932,9894,429,3
10/6/2020,United Arab Emirates,100794,1061,9803,435,6
10/7/2020,United Arab Emirates,101840,1046,9694,436,1
10/8/2020,United Arab Emirates,102929,1089,9012,438,2
10/9/2020,United Arab Emirates,104004,1075,8659,442,4
10/10/2020,United Arab Emirates,105133,1129,8717,443,1
10/11/2020,United Arab Emirates,106229,1096,8500,445,2
10/12/2020,United Arab Emirates,107293,1064,8292,446,1
10/13/2020,United Arab Emirates,108608,1315,8153,448,2
10/14/2020,United Arab Emirates,110039,1431,7930,450,2
10/15/2020,United Arab Emirates,111437,1398,7660,452,2
10/16/2020,United Arab Emirates,112849,1412,7451,455,3
10/17/2020,United Arab Emirates,114387,1538,7574,459,4
10/18/2020,United Arab Emirates,115602,1215,7623,463,4
10/19/2020,United Arab Emirates,116517,915,7240,466,3
10/20/2020,United Arab Emirates,117594,1077,6811,470,4
10/21/2020,United Arab Emirates,119132,1538,6846,472,2
10/22/2020,United Arab Emirates,120710,1578,6872,474,2
10/23/2020,United Arab Emirates,122273,1563,6730,475,1
10/24/2020,United Arab Emirates,123764,1491,6395,475,0
10/25/2020,United Arab Emirates,125123,1359,5715,477,2
10/26/2020,United Arab Emirates,126234,1111,5004,480,3
10/27/2020,United Arab Emirates,127624,1390,4684,482,2
10/28/2020,United Arab Emirates,129024,1400,3892,485,3
10/29/2020,United Arab Emirates,130336,1312,3701,488,3
10/30/2020,United Arab Emirates,131508,1172,3411,490,2
10/31/2020,United Arab Emirates,132629,1121,3232,495,5
11/1/2020,United Arab Emirates,133907,1278,2903,496,1
11/2/2020,United Arab Emirates,135141,1234,2620,497,1
11/3/2020,United Arab Emirates,136149,1008,2156,503,6
11/4/2020,United Arab Emirates,137310,1161,1822,505,2
11/5/2020,United Arab Emirates,138599,1289,1973,508,3
11/6/2020,United Arab Emirates,139891,1292,2445,510,2
11/7/2020,United Arab Emirates,141032,1141,2910,514,4
11/8/2020,United Arab Emirates,142143,1111,3338,514,0
11/9/2020,United Arab Emirates,143289,1146,3815,515,1
11/10/2020,United Arab Emirates,144385,1096,4166,518,3
11/11/2020,United Arab Emirates,145599,1214,4637,520,2
11/12/2020,United Arab Emirates,146735,1136,4997,523,3
11/13/2020,United Arab Emirates,147961,1226,5550,528,5
11/14/2020,United Arab Emirates,149135,1174,6046,528,0
11/15/2020,United Arab Emirates,150345,1210,6563,530,2
11/16/2020,United Arab Emirates,151554,1209,7088,534,4
11/17/2020,United Arab Emirates,152809,1255,7624,538,4
11/18/2020,United Arab Emirates,154101,1292,8022,542,4
11/19/2020,United Arab Emirates,155254,1153,8241,544,2
11/20/2020,United Arab Emirates,156523,1269,8667,547,3
11/21/2020,United Arab Emirates,157785,1262,9157,548,1
11/22/2020,United Arab Emirates,158990,1205,9567,552,4
11/23/2020,United Arab Emirates,160055,1065,9923,554,2
11/24/2020,United Arab Emirates,161365,1310,10545,559,5
11/25/2020,United Arab Emirates,162662,1297,11055,563,4
11/26/2020,United Arab Emirates,163967,1305,11533,564,1
11/27/2020,United Arab Emirates,165250,1283,11975,567,3
11/28/2020,United Arab Emirates,166502,1252,12484,569,2
11/29/2020,United Arab Emirates,167753,1251,12998,570,1
11/30/2020,United Arab Emirates,168860,1107,13389,572,2
12/1/2020,United Arab Emirates,170149,1289,13906,576,4
12/2/2020,United Arab Emirates,171434,1285,14474,580,4
12/3/2020,United Arab Emirates,172751,1317,15131,585,5
12/4/2020,United Arab Emirates,174062,1311,15648,586,1
12/5/2020,United Arab Emirates,175276,1214,16189,589,3
12/6/2020,United Arab Emirates,176429,1153,16705,592,3
12/7/2020,United Arab Emirates,177577,1148,17272,594,2
12/8/2020,United Arab Emirates,178837,1260,17946,596,2
12/9/2020,United Arab Emirates,180150,1313,18468,598,2
12/10/2020,United Arab Emirates,181405,1255,19062,602,4
12/11/2020,United Arab Emirates,182601,1196,19559,607,5
12/12/2020,United Arab Emirates,183755,1154,20098,609,2
12/13/2020,United Arab Emirates,184949,1194,20653,617,8
12/14/2020,United Arab Emirates,186041,1092,21074,618,1
12/15/2020,United Arab Emirates,187267,1226,21622,622,4
12/16/2020,United Arab Emirates,188545,1278,22170,626,4
12/17/2020,United Arab Emirates,189866,1321,22696,629,3
12/18/2020,United Arab Emirates,191150,1284,23214,630,1
12/19/2020,United Arab Emirates,192404,1254,23641,634,4
12/20/2020,United Arab Emirates,193575,1171,23943,637,3
12/21/2020,United Arab Emirates,194652,1077,24173,639,2
12/22/2020,United Arab Emirates,195878,1226,23785,642,3
12/23/2020,United Arab Emirates,197124,1246,23495,645,3
12/24/2020,United Arab Emirates,198435,1311,23309,647,2
12/25/2020,United Arab Emirates,199665,1230,23147,653,6
12/26/2020,United Arab Emirates,200892,1227,22830,655,2
12/27/2020,United Arab Emirates,201836,944,22507,657,2
12/28/2020,United Arab Emirates,202863,1027,22278,660,3
12/29/2020,United Arab Emirates,204369,1506,22307,662,2
12/30/2020,United Arab Emirates,206092,1723,22420,665,3
12/31/2020,United Arab Emirates,207822,1730,22711,669,4
1/1/2021,United Arab Emirates,209678,1856,22988,671,2
1/2/2021,United Arab Emirates,211641,1963,22867,674,3
1/3/2021,United Arab Emirates,213231,1590,22843,679,5
1/4/2021,United Arab Emirates,214732,1501,22595,682,3
1/5/2021,United Arab Emirates,216699,1967,22693,685,3
1/6/2021,United Arab Emirates,218766,2067,22557,689,4
1/7/2021,United Arab Emirates,221754,2988,21882,694,5
1/8/2021,United Arab Emirates,224704,2950,22611,697,3
1/9/2021,United Arab Emirates,227702,2998,23340,702,5
1/10/2021,United Arab Emirates,230578,2876,23756,708,6
1/11/2021,United Arab Emirates,232982,2404,23905,711,3
1/12/2021,United Arab Emirates,236225,3243,24947,717,6
1/13/2021,United Arab Emirates,239587,3362,25715,723,6
1/14/2021,United Arab Emirates,242969,3382,26423,726,3
1/15/2021,United Arab Emirates,246376,3407,26655,733,7
1/16/2021,United Arab Emirates,249808,3432,26962,740,7
1/17/2021,United Arab Emirates,253261,3453,27142,745,5
1/18/2021,United Arab Emirates,256732,3471,27617,751,6
1/19/2021,United Arab Emirates,260223,3491,27792,756,5
1/20/2021,United Arab Emirates,263729,3506,27546,762,6
1/21/2021,United Arab Emirates,267258,3529,27170,766,4
1/22/2021,United Arab Emirates,270810,3552,26767,776,10
1/23/2021,United Arab Emirates,274376,3566,26275,783,7
1/24/2021,United Arab Emirates,277955,3579,25679,792,9
1/25/2021,United Arab Emirates,281546,3591,25444,798,6
1/26/2021,United Arab Emirates,285147,3601,25148,805,7
1/27/2021,United Arab Emirates,289086,3939,24545,811,6
1/28/2021,United Arab Emirates,293052,3966,25209,819,8
1/29/2021,United Arab Emirates,297014,3962,26189,826,7
1/30/2021,United Arab Emirates,300661,3647,27054,838,12
1/31/2021,United Arab Emirates,303609,2948,25801,850,12
2/1/2021,United Arab Emirates,306339,2730,24070,859,9
2/2/2021,United Arab Emirates,309649,3310,23582,866,7
2/3/2021,United Arab Emirates,313626,3977,23472,878,12
2/4/2021,United Arab Emirates,316875,3249,22807,888,10
2/5/2021,United Arab Emirates,320126,3251,22184,902,14
2/6/2021,United Arab Emirates,323402,3276,21407,914,12
2/7/2021,United Arab Emirates,326495,3093,19815,921,7
2/8/2021,United Arab Emirates,329293,2798,18671,930,9
2/9/2021,United Arab Emirates,332603,3310,18596,947,17
2/10/2021,United Arab Emirates,336142,3539,19133,956,9
2/11/2021,United Arab Emirates,339667,3525,18906,974,18
2/12/2021,United Arab Emirates,342974,3307,18797,986,12
2/13/2021,United Arab Emirates,345605,2631,17824,1001,15
2/14/2021,United Arab Emirates,348772,3167,15919,1014,13
2/15/2021,United Arab Emirates,351895,3123,14137,1027,13
2/16/2021,United Arab Emirates,355131,3236,13725,1041,14
2/17/2021,United Arab Emirates,358583,3452,13593,1055,14
2/18/2021,United Arab Emirates,361877,3294,13438,1073,18
2/19/2021,United Arab Emirates,365017,3140,12209,1093,20
2/20/2021,United Arab Emirates,368175,3158,11054,1108,15
2/21/2021,United Arab Emirates,370425,2250,9603,1125,17
2/22/2021,United Arab Emirates,372530,2105,8338,1140,15
2/23/2021,United Arab Emirates,375535,3005,7823,1145,5
2/24/2021,United Arab Emirates,378637,3102,7092,1164,19
2/25/2021,United Arab Emirates,381662,3025,5421,1182,18
2/26/2021,United Arab Emirates,385160,3498,6425,1198,16
2/27/2021,United Arab Emirates,388594,3434,7673,1213,15
2/28/2021,United Arab Emirates,391524,2930,9078,1221,8
3/1/2021,United Arab Emirates,394050,2526,10480,1238,17
3/2/2021,United Arab Emirates,396771,2721,11520,1253,15
3/3/2021,United Arab Emirates,399463,2692,12607,1269,16
3/4/2021,United Arab Emirates,402205,2742,13641,1286,17
3/5/2021,United Arab Emirates,405277,3072,14677,1296,10
3/6/2021,United Arab Emirates,408236,2959,15721,1310,14
3/7/2021,United Arab Emirates,410849,2613,16735,1322,12
3/8/2021,United Arab Emirates,413332,2483,17348,1335,13
3/9/2021,United Arab Emirates,415705,2373,17927,1345,10
3/10/2021,United Arab Emirates,417909,2204,18430,1353,8
3/11/2021,United Arab Emirates,419996,2087,18824,1369,16
3/12/2021,United Arab Emirates,422246,2250,19329,1378,9
3/13/2021,United Arab Emirates,424405,2159,19539,1388,10
3/14/2021,United Arab Emirates,426397,1992,19355,1395,7
3/15/2021,United Arab Emirates,428295,1898,18808,1402,7
3/16/2021,United Arab Emirates,430313,2018,18171,1406,4
3/17/2021,United Arab Emirates,432364,2051,17473,1414,8
3/18/2021,United Arab Emirates,434465,2101,16936,1424,10
3/19/2021,United Arab Emirates,436625,2160,16701,1428,4
3/20/2021,United Arab Emirates,438638,2013,16469,1433,5
3/21/2021,United Arab Emirates,440355,1717,16221,1438,5
3/22/2021,United Arab Emirates,442226,1871,15941,1445,7
3/23/2021,United Arab Emirates,444398,2172,15759,1451,6
3/24/2021,United Arab Emirates,446594,2196,15565,1456,5
3/25/2021,United Arab Emirates,448637,2043,15398,1466,10
3/26/2021,United Arab Emirates,450765,2128,15258,1472,6
3/27/2021,United Arab Emirates,453069,2304,15129,1477,5
3/28/2021,United Arab Emirates,455197,2128,15010,1481,4
3/29/2021,United Arab Emirates,457071,1874,14854,1486,5
3/30/2021,United Arab Emirates,459360,2289,14715,1492,6
3/31/2021,United Arab Emirates,461444,2084,14592,1497,5
4/1/2021,United Arab Emirates,463759,2315,14470,1499,2
4/2/2021,United Arab Emirates,465939,2180,14326,1502,3
4/3/2021,United Arab Emirates,468023,2084,14198,1504,2
4/4/2021,United Arab Emirates,470136,2113,14026,1510,6
4/5/2021,United Arab Emirates,472148,2012,13889,1512,2
4/6/2021,United Arab Emirates,474136,1988,13735,1516,4
4/7/2021,United Arab Emirates,476019,1883,13658,1520,4
4/8/2021,United Arab Emirates,478131,2112,13576,1523,3
4/9/2021,United Arab Emirates,480006,1875,13509,1526,3
4/10/2021,United Arab Emirates,481937,1931,13604,1529,3
4/11/2021,United Arab Emirates,483747,1810,13760,1531,2
4/12/2021,United Arab Emirates,485675,1928,13967,1533,2
4/13/2021,United Arab Emirates,487697,2022,14254,1537,4
4/14/2021,United Arab Emirates,489495,1798,14556,1541,4
4/15/2021,United Arab Emirates,491423,1928,14866,1545,4
4/16/2021,United Arab Emirates,493266,1843,15201,1547,2
4/17/2021,United Arab Emirates,495224,1958,15611,1550,3
4/18/2021,United Arab Emirates,497154,1930,16034,1554,4
4/19/2021,United Arab Emirates,498957,1803,16075,1556,2
4/20/2021,United Arab Emirates,500860,1903,16121,1559,3
4/21/2021,United Arab Emirates,502791,1931,16152,1561,2
4/22/2021,United Arab Emirates,504872,2081,16387,1565,4
4/23/2021,United Arab Emirates,506845,1973,16614,1567,2
4/24/2021,United Arab Emirates,508925,2080,16899,1569,2
4/25/2021,United Arab Emirates,510738,1813,17058,1571,2
4/26/2021,United Arab Emirates,512497,1759,17235,1573,2
4/27/2021,United Arab Emirates,514591,2094,17424,1578,5
4/28/2021,United Arab Emirates,516301,1710,17581,1580,2
4/29/2021,United Arab Emirates,518262,1961,17735,1584,4
4/30/2021,United Arab Emirates,520236,1974,17870,1587,3
5/1/2021,United Arab Emirates,521948,1712,17897,1591,4
5/2/2021,United Arab Emirates,523795,1847,17951,1593,2
5/3/2021,United Arab Emirates,525567,1772,17951,1596,3
5/4/2021,United Arab Emirates,527266,1699,17962,1598,2
5/5/2021,United Arab Emirates,529220,1954,17961,1601,3
5/6/2021,United Arab Emirates,530944,1724,18000,1604,3
5/7/2021,United Arab Emirates,532710,1766,18035,1607,3
5/8/2021,United Arab Emirates,534445,1735,18066,1610,3
5/9/2021,United Arab Emirates,536017,1572,18075,1613,3
5/10/2021,United Arab Emirates,537524,1507,18104,1615,2
5/11/2021,United Arab Emirates,539138,1614,18116,1617,2
5/12/2021,United Arab Emirates,540646,1508,18145,1619,2
5/13/2021,United Arab Emirates,542158,1512,18179,1623,4
5/14/2021,United Arab Emirates,543610,1452,18206,1626,3
5/15/2021,United Arab Emirates,544931,1321,18222,1629,3
5/16/2021,United Arab Emirates,546182,1251,18249,1631,2
5/17/2021,United Arab Emirates,547411,1229,18259,1633,2
5/18/2021,United Arab Emirates,548681,1270,18275,1637,4
5/19/2021,United Arab Emirates,550029,1348,18305,1639,2
5/20/2021,United Arab Emirates,551430,1401,18329,1642,3
5/21/2021,United Arab Emirates,552920,1490,18366,1644,2
5/22/2021,United Arab Emirates,554516,1596,18387,1648,4
5/23/2021,United Arab Emirates,556107,1591,18406,1651,3
5/24/2021,United Arab Emirates,557619,1512,18434,1654,3
5/25/2021,United Arab Emirates,559291,1672,18472,1658,4
5/26/2021,United Arab Emirates,561048,1757,18501,1661,3
5/27/2021,United Arab Emirates,563215,2167,18528,1664,3
5/28/2021,United Arab Emirates,565451,2236,18554,1668,4
5/29/2021,United Arab Emirates,567263,1812,18582,1673,5
5/30/2021,United Arab Emirates,569073,1810,18611,1677,4
5/31/2021,United Arab Emirates,570836,1763,18631,1680,3
7/1/2020,Japan,18723,130,1018,974,2
7/2/2020,Japan,18874,151,1127,975,1
7/3/2020,Japan,19068,194,1226,976,1
7/4/2020,Japan,19282,214,1346,977,1
7/5/2020,Japan,19522,240,1495,977,0
7/6/2020,Japan,19775,253,1674,977,0
7/7/2020,Japan,19981,206,1806,978,1
7/8/2020,Japan,20174,193,1863,980,2
7/9/2020,Japan,20371,197,1924,981,1
7/10/2020,Japan,20719,348,2085,982,1
7/11/2020,Japan,21129,410,2298,982,0
7/12/2020,Japan,21502,373,2517,982,0
7/13/2020,Japan,21868,366,2783,982,0
7/14/2020,Japan,22220,352,2956,982,0
7/15/2020,Japan,22508,288,2979,984,2
7/16/2020,Japan,22890,382,3091,985,1
7/17/2020,Japan,23473,583,3392,985,0
7/18/2020,Japan,24132,659,3781,985,0
7/19/2020,Japan,24642,510,4081,985,0
7/20/2020,Japan,25096,454,4354,985,0
7/21/2020,Japan,25736,640,4593,988,3
7/22/2020,Japan,26303,567,4663,989,1
7/23/2020,Japan,27029,726,5004,990,1
7/24/2020,Japan,27956,927,5636,992,2
7/25/2020,Japan,28786,830,6226,993,1
7/26/2020,Japan,29382,596,6624,996,3
7/27/2020,Japan,29989,607,6877,996,0
7/28/2020,Japan,30961,972,7152,998,2
7/29/2020,Japan,31901,940,7393,1001,3
7/30/2020,Japan,33049,1148,7866,1004,3
7/31/2020,Japan,34372,1323,8437,1006,2
8/1/2020,Japan,35836,1464,9319,1011,5
8/2/2020,Japan,36689,853,9772,1011,0
8/3/2020,Japan,38687,1998,11188,1012,1
8/4/2020,Japan,39858,1171,11645,1016,4
8/5/2020,Japan,41129,1271,12079,1022,6
8/6/2020,Japan,42263,1134,12360,1026,4
8/7/2020,Japan,43815,1552,12629,1033,7
8/8/2020,Japan,45439,1624,13093,1039,6
8/9/2020,Japan,46783,1344,13431,1040,1
8/10/2020,Japan,47990,1207,13885,1047,7
8/11/2020,Japan,48928,938,13901,1052,5
8/12/2020,Japan,50210,1282,14263,1059,7
8/13/2020,Japan,51147,937,13950,1063,4
8/14/2020,Japan,52217,1070,13665,1073,10
8/15/2020,Japan,53577,1360,13547,1085,12
8/16/2020,Japan,54714,1137,13546,1088,3
8/17/2020,Japan,55667,953,13372,1099,11
8/18/2020,Japan,56685,1018,13286,1115,16
8/19/2020,Japan,57550,865,12587,1128,13
8/20/2020,Japan,58501,951,12091,1144,16
8/21/2020,Japan,59721,1220,12099,1155,11
8/22/2020,Japan,60733,1012,11942,1169,14
