date,country,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths
2/21/2021,Germany,2394584,6167,135541,68443,100
2/22/2021,Germany,2399500,4916,132728,68772,329
2/23/2021,Germany,2405263,5763,128349,69214,442
2/24/2021,Germany,2416037,10774,128727,69610,396
2/25/2021,Germany,2426819,10782,130316,70003,393
2/26/2021,Germany,2436506,9687,130285,70421,418
2/27/2021,Germany,2444177,7671,130388,70589,168
2/28/2021,Germany,2450362,6185,131275,70687,98
3/1/2021,Germany,2455569,5207,129145,70924,237
3/2/2021,Germany,2462061,6492,126136,71325,401
3/3/2021,Germany,2472896,10835,126785,71711,386
3/4/2021,Germany,2484306,11410,128899,72007,296
3/5/2021,Germany,2493887,9581,129490,72297,290
3/6/2021,Germany,2502122,8235,130252,72470,173
3/7/2021,Germany,2508655,6533,131823,72532,62
3/8/2021,Germany,2513768,5113,130170,72698,166
3/9/2021,Germany,2520609,6841,128028,72981,283
3/10/2021,Germany,2532855,12246,130879,73276,295
3/11/2021,Germany,2546510,13655,135950,73560,284
3/12/2021,Germany,2559296,12786,139906,73790,230
3/13/2021,Germany,2569850,10554,143343,73907,117
3/14/2021,Germany,2578835,8985,146876,73959,52
3/15/2021,Germany,2585385,6550,146170,74115,156
3/16/2021,Germany,2594675,9290,146044,74431,316
3/17/2021,Germany,2610769,16094,152492,74677,246
3/18/2021,Germany,2628629,17860,170151,74878,201
3/19/2021,Germany,2645186,16557,168413,75073,195
3/20/2021,Germany,2658851,13665,174055,75196,123
3/21/2021,Germany,2670000,11149,179530,75270,74
3/22/2021,Germany,2678262,8262,179444,75418,148
3/23/2021,Germany,2689205,10943,179697,75708,290
3/24/2021,Germany,2709872,20667,188661,75911,203
3/25/2021,Germany,2732130,22258,199814,76116,205
3/26/2021,Germany,2754002,21872,210099,76303,187
3/27/2021,Germany,2772694,18692,218790,76404,101
3/28/2021,Germany,2786345,13651,225277,76468,64
3/29/2021,Germany,2796400,10055,225001,76599,131
3/30/2021,Germany,2809510,13110,224777,76833,234
3/31/2021,Germany,2830335,20825,231496,77039,206
4/1/2021,Germany,2854137,23802,241893,77244,205
4/2/2021,Germany,2872379,18242,246758,77421,177
4/3/2021,Germany,2886020,13641,248118,77502,81
4/4/2021,Germany,2895631,9611,248674,77557,55
4/5/2021,Germany,2903036,7405,243906,77630,73
4/6/2021,Germany,2912636,9600,237674,77862,232
4/7/2021,Germany,2927572,14936,234898,78174,312
4/8/2021,Germany,2951829,24257,241956,78473,299
4/9/2021,Germany,2974110,22281,247821,78689,216
4/10/2021,Germany,2992803,18693,252445,78858,169
4/11/2021,Germany,3009541,16738,259377,78964,106
4/12/2021,Germany,3021064,11523,258054,79110,146
4/13/2021,Germany,3031836,10772,252228,79408,298
4/14/2021,Germany,3064382,32546,265869,79813,405
4/15/2021,Germany,3095016,30634,278775,80141,328
4/16/2021,Germany,3116950,21934,284563,80387,246
4/17/2021,Germany,3137907,20957,292281,80526,139
4/18/2021,Germany,3151030,13123,295239,80591,65
4/19/2021,Germany,3164447,13417,296473,80774,183
4/20/2021,Germany,3180810,16363,296124,81086,312
4/21/2021,Germany,3208672,27862,303190,81382,296
4/22/2021,Germany,3238054,29382,311061,81693,311
4/23/2021,Germany,3261764,23710,314828,81936,243
4/24/2021,Germany,3286187,24423,321693,82194,258
4/25/2021,Germany,3298201,12014,322064,82237,43
4/26/2021,Germany,3307769,9568,315325,82344,107
4/27/2021,Germany,3326778,19009,312680,82698,354
4/28/2021,Germany,3351474,24696,314456,83018,320
4/29/2021,Germany,3379387,27913,320849,83338,320
4/30/2021,Germany,3392232,12845,313490,83542,204
5/1/2021,Germany,3412373,20141,316571,83702,160
5/2/2021,Germany,3425598,13225,317172,83826,124
5/3/2021,Germany,3435877,10279,311157,84020,194
5/4/2021,Germany,3448182,12305,302397,84285,265
5/5/2021,Germany,3469448,21266,300155,84593,308
5/6/2021,Germany,3486462,17014,294351,84811,218
5/7/2021,Germany,3504012,17550,290156,85056,245
5/8/2021,Germany,3519250,15238,286898,85252,196
5/9/2021,Germany,3527540,8290,282969,85371,119
5/10/2021,Germany,3535354,7814,274273,85481,110
5/11/2021,Germany,3544315,8961,261658,85757,276
5/12/2021,Germany,3558148,13833,251839,86009,252
5/13/2021,Germany,3575644,17496,249068,86276,267
5/14/2021,Germany,3585891,10247,240410,86481,205
5/15/2021,Germany,3595872,9981,233703,86669,188
5/16/2021,Germany,3602939,7067,229808,86731,62
5/17/2021,Germany,3608292,5353,220722,86870,139
5/18/2021,Germany,3615896,7604,208448,87148,278
5/19/2021,Germany,3627777,11881,199972,87405,257
5/20/2021,Germany,3638504,10727,192865,87639,234
5/21/2021,Germany,3646600,8096,184148,87852,213
5/22/2021,Germany,3653019,6419,177259,87960,108
5/23/2021,Germany,3654201,1182,169128,87973,13
5/24/2021,Germany,3659990,5789,163151,88039,66
5/25/2021,Germany,3662568,2578,150707,88161,122
5/26/2021,Germany,3667041,4473,139762,88479,318
5/27/2021,Germany,3673969,6928,134880,88689,210
5/28/2021,Germany,3680159,6190,129575,88884,195
5/29/2021,Germany,3684672,4513,123864,89008,124
5/30/2021,Germany,3687715,3043,120064,89051,43
5/31/2021,Germany,3689918,2203,114070,89148,97
7/1/2020,Hungary,4157,2,857,586,1
7/2/2020,Hungary,4166,9,858,587,1
7/3/2020,Hungary,4172,6,832,588,1
7/4/2020,Hungary,4174,2,801,589,1
7/5/2020,Hungary,4183,9,783,589,0
7/6/2020,Hungary,4189,6,740,589,0
7/7/2020,Hungary,4205,16,742,589,0
7/8/2020,Hungary,4210,5,736,589,0
7/9/2020,Hungary,4220,10,742,591,2
7/10/2020,Hungary,4223,3,689,593,2
7/11/2020,Hungary,4229,6,660,595,2
7/12/2020,Hungary,4234,5,603,595,0
7/13/2020,Hungary,4247,13,579,595,0
7/14/2020,Hungary,4258,11,557,595,0
7/15/2020,Hungary,4263,5,542,595,0
7/16/2020,Hungary,4279,16,528,595,0
7/17/2020,Hungary,4293,14,478,595,0
7/18/2020,Hungary,4315,22,497,596,1
7/19/2020,Hungary,4333,18,514,596,0
7/20/2020,Hungary,4339,6,511,596,0
7/21/2020,Hungary,4347,8,494,596,0
7/22/2020,Hungary,4366,19,487,596,0
7/23/2020,Hungary,4380,14,484,596,0
7/24/2020,Hungary,4398,18,490,596,0
7/25/2020,Hungary,4424,26,504,596,0
7/26/2020,Hungary,4435,11,510,596,0
7/27/2020,Hungary,4448,13,523,596,0
7/28/2020,Hungary,4456,8,529,596,0
7/29/2020,Hungary,4465,9,530,596,0
7/30/2020,Hungary,4484,19,542,596,0
7/31/2020,Hungary,4505,21,556,596,0
8/1/2020,Hungary,4526,21,565,597,1
8/2/2020,Hungary,4535,9,549,597,0
8/3/2020,Hungary,4544,9,534,597,0
8/4/2020,Hungary,4553,9,540,598,1
8/5/2020,Hungary,4564,11,534,599,1
8/6/2020,Hungary,4597,33,534,600,1
8/7/2020,Hungary,4621,24,555,602,2
8/8/2020,Hungary,4653,32,560,602,0
8/9/2020,Hungary,4696,43,595,602,0
8/10/2020,Hungary,4731,35,601,605,3
8/11/2020,Hungary,4746,15,614,605,0
8/12/2020,Hungary,4768,22,634,605,0
8/13/2020,Hungary,4813,45,645,607,2
8/14/2020,Hungary,4853,40,656,607,0
8/15/2020,Hungary,4877,24,664,607,0
8/16/2020,Hungary,4916,39,685,608,1
8/17/2020,Hungary,4946,30,708,608,0
8/18/2020,Hungary,4970,24,730,609,1
8/19/2020,Hungary,5002,32,728,609,0
8/20/2020,Hungary,5046,44,759,609,0
8/21/2020,Hungary,5098,52,806,611,2
8/22/2020,Hungary,5133,35,830,611,0
8/23/2020,Hungary,5155,22,847,613,2
8/24/2020,Hungary,5191,36,883,613,0
8/25/2020,Hungary,5215,24,885,614,1
8/26/2020,Hungary,5288,73,940,614,0
8/27/2020,Hungary,5379,91,1008,614,0
8/28/2020,Hungary,5511,132,1138,614,0
8/29/2020,Hungary,5669,158,1296,614,0
8/30/2020,Hungary,5961,292,1588,614,0
8/31/2020,Hungary,6139,178,1763,615,1
9/1/2020,Hungary,6257,118,1820,616,1
9/2/2020,Hungary,6622,365,2100,619,3
9/3/2020,Hungary,6923,301,2373,620,1
9/4/2020,Hungary,7382,459,2817,621,1
9/5/2020,Hungary,7892,510,3316,624,3
9/6/2020,Hungary,8387,495,3805,624,0
9/7/2020,Hungary,8963,576,4377,625,1
9/8/2020,Hungary,9304,341,4706,626,1
9/9/2020,Hungary,9715,411,5103,628,2
9/10/2020,Hungary,10191,476,5571,630,2
9/11/2020,Hungary,10909,718,6264,631,1
9/12/2020,Hungary,11825,916,7134,633,2
9/13/2020,Hungary,12309,484,7603,637,4
9/14/2020,Hungary,13153,844,8394,642,5
9/15/2020,Hungary,13879,726,9103,646,4
9/16/2020,Hungary,14460,581,9653,654,8
9/17/2020,Hungary,15170,710,10280,663,9
9/18/2020,Hungary,16111,941,11202,669,6
9/19/2020,Hungary,16920,809,11863,675,6
9/20/2020,Hungary,17990,1070,12916,683,8
9/21/2020,Hungary,18866,876,13779,686,3
9/22/2020,Hungary,19499,633,14246,694,8
9/23/2020,Hungary,20450,951,15104,702,8
9/24/2020,Hungary,21200,750,15673,709,7
9/25/2020,Hungary,22127,927,16464,718,9
9/26/2020,Hungary,23077,950,17248,730,12
9/27/2020,Hungary,24014,937,18137,736,6
9/28/2020,Hungary,24716,702,18815,749,13
9/29/2020,Hungary,25567,851,19637,757,8
9/30/2020,Hungary,26461,894,19806,765,8
10/1/2020,Hungary,27309,848,20410,781,16
10/2/2020,Hungary,28631,1322,21484,798,17
10/3/2020,Hungary,29717,1086,22081,812,14
10/4/2020,Hungary,30575,858,22283,822,10
10/5/2020,Hungary,31480,905,22482,833,11
10/6/2020,Hungary,32298,818,22722,853,20
10/7/2020,Hungary,33114,816,23088,877,24
10/8/2020,Hungary,34046,932,23961,898,21
10/9/2020,Hungary,35222,1176,25107,913,15
10/10/2020,Hungary,36596,1374,25980,933,20
10/11/2020,Hungary,37664,1068,25862,954,21
10/12/2020,Hungary,38837,1173,26832,968,14
10/13/2020,Hungary,39862,1025,27113,996,28
10/14/2020,Hungary,40782,920,27595,1023,27
10/15/2020,Hungary,41732,950,28052,1052,29
10/16/2020,Hungary,43025,1293,28806,1085,33
10/17/2020,Hungary,44816,1791,30127,1109,24
10/18/2020,Hungary,46290,1474,31060,1142,33
10/19/2020,Hungary,47768,1478,32283,1173,31
10/20/2020,Hungary,48757,989,32909,1211,38
10/21/2020,Hungary,50180,1423,34016,1259,48
10/22/2020,Hungary,52212,2032,35653,1305,46
10/23/2020,Hungary,54278,2066,37271,1352,47
10/24/2020,Hungary,56098,1820,38701,1390,38
10/25/2020,Hungary,59247,3149,41580,1425,35
10/26/2020,Hungary,61563,2316,43600,1472,47
10/27/2020,Hungary,63642,2079,45461,1535,63
10/28/2020,Hungary,65933,2291,47257,1578,43
10/29/2020,Hungary,68127,2194,49024,1634,56
10/30/2020,Hungary,71413,3286,51761,1699,65
10/31/2020,Hungary,75321,3908,54539,1750,51
11/1/2020,Hungary,79199,3878,57302,1819,69
11/2/2020,Hungary,82780,3581,60415,1889,70
11/3/2020,Hungary,86769,3989,63940,1973,84
11/4/2020,Hungary,90988,4219,67693,2063,90
11/5/2020,Hungary,94916,3928,69946,2147,84
11/6/2020,Hungary,99625,4709,74162,2250,103
11/7/2020,Hungary,104943,5318,77739,2357,107
11/8/2020,Hungary,109616,4673,82108,2438,81
11/9/2020,Hungary,114778,5162,86124,2493,55
11/10/2020,Hungary,118918,4140,88737,2596,103
11/11/2020,Hungary,122863,3945,91358,2697,101
11/12/2020,Hungary,126790,3927,94704,2784,87
11/13/2020,Hungary,131887,5097,99202,2883,99
11/14/2020,Hungary,136723,4836,102607,2990,107
11/15/2020,Hungary,140961,4238,106265,3097,107
11/16/2020,Hungary,147456,6495,110256,3190,93
11/17/2020,Hungary,152659,5203,115193,3281,91
11/18/2020,Hungary,156949,4290,118723,3380,99
11/19/2020,Hungary,161461,4512,121644,3472,92
11/20/2020,Hungary,165901,4440,124259,3568,96
11/21/2020,Hungary,170298,4397,125789,3689,121
11/22/2020,Hungary,174618,4320,127903,3800,111
11/23/2020,Hungary,177952,3334,130722,3891,91
11/24/2020,Hungary,181881,3929,133853,4008,117
11/25/2020,Hungary,185687,3806,137553,4114,106
11/26/2020,Hungary,192047,6360,138202,4229,115
11/27/2020,Hungary,198440,6393,141950,4364,135
11/28/2020,Hungary,204708,6268,146171,4516,152
11/29/2020,Hungary,211527,6819,151218,4672,156
11/30/2020,Hungary,217122,5595,148439,4823,151
12/1/2020,Hungary,221073,3951,151294,4977,154
12/2/2020,Hungary,225209,4136,154179,5142,165
12/3/2020,Hungary,231844,6635,159487,5324,182
12/4/2020,Hungary,238056,6212,164018,5513,189
12/5/2020,Hungary,243581,5525,167479,5706,193
12/6/2020,Hungary,250278,6697,172728,5868,162
12/7/2020,Hungary,254148,3870,173881,5984,116
12/8/2020,Hungary,256367,2219,174966,6120,136
12/9/2020,Hungary,259588,3221,177038,6280,160
12/10/2020,Hungary,265003,5415,181190,6451,171
12/11/2020,Hungary,271200,6197,185878,6622,171
12/12/2020,Hungary,276247,5047,189694,6784,162
12/13/2020,Hungary,280400,4153,192683,6965,181
12/14/2020,Hungary,283870,3470,194194,7130,165
12/15/2020,Hungary,285763,1893,195411,7237,107
12/16/2020,Hungary,288567,2804,197246,7381,144
12/17/2020,Hungary,291549,2982,197057,7538,157
12/18/2020,Hungary,295977,4428,198438,7725,187
12/19/2020,Hungary,300022,4045,198785,7914,189
12/20/2020,Hungary,302989,2967,197447,8099,185
12/21/2020,Hungary,305130,2141,193886,8282,183
12/22/2020,Hungary,306368,1238,189230,8462,180
12/23/2020,Hungary,308262,1894,185015,8616,154
12/24/2020,Hungary,311554,3292,182296,8729,113
12/25/2020,Hungary,314164,2610,181342,8833,104
12/26/2020,Hungary,315362,1198,179929,8951,118
12/27/2020,Hungary,316060,698,176593,9047,96
12/28/2020,Hungary,316669,609,173164,9161,114
12/29/2020,Hungary,317571,902,169914,9292,131
12/30/2020,Hungary,319543,1972,165880,9429,137
12/31/2020,Hungary,322514,2971,162875,9537,108
1/1/2021,Hungary,325278,2764,158548,9667,130
1/2/2021,Hungary,326688,1410,152504,9781,114
1/3/2021,Hungary,327995,1307,149730,9884,103
1/4/2021,Hungary,328851,856,144804,9977,93
1/5/2021,Hungary,329721,870,143065,10080,103
1/6/2021,Hungary,331768,2047,142029,10198,118
1/7/2021,Hungary,334836,3068,144970,10325,127
1/8/2021,Hungary,337743,2907,140854,10440,115
1/9/2021,Hungary,340459,2716,136733,10554,114
1/10/2021,Hungary,342237,1778,133653,10648,94
1/11/2021,Hungary,343656,1419,128959,10725,77
1/12/2021,Hungary,344352,696,123647,10853,128
1/13/2021,Hungary,345710,1358,119309,10948,95
1/14/2021,Hungary,347636,1926,116266,11066,118
1/15/2021,Hungary,349149,1513,112951,11177,111
1/16/2021,Hungary,350587,1438,111998,11264,87
1/17/2021,Hungary,351828,1241,111872,11341,77
1/18/2021,Hungary,352703,875,110853,11409,68
1/19/2021,Hungary,353276,573,109841,11520,111
1/20/2021,Hungary,354252,976,109405,11615,95
1/21/2021,Hungary,355662,1410,108673,11713,98
1/22/2021,Hungary,356973,1311,107800,11811,98
1/23/2021,Hungary,358317,1344,106533,11904,93
1/24/2021,Hungary,359574,1257,106134,11968,64
1/25/2021,Hungary,360418,844,105302,12024,56
1/26/2021,Hungary,360877,459,104083,12113,89
1/27/2021,Hungary,361881,1004,103087,12198,85
1/28/2021,Hungary,363450,1569,102156,12291,93
1/29/2021,Hungary,364909,1459,97752,12374,83
1/30/2021,Hungary,366279,1370,94261,12463,89
1/31/2021,Hungary,367586,1307,92094,12524,61
2/1/2021,Hungary,368710,1124,91872,12578,54
2/2/2021,Hungary,369288,578,87829,12656,78
2/3/2021,Hungary,370336,1048,85313,12739,83
2/4/2021,Hungary,371988,1652,84848,12832,93
2/5/2021,Hungary,373564,1576,84870,12930,98
2/6/2021,Hungary,375125,1561,84150,13026,96
2/7/2021,Hungary,376495,1370,83642,13090,64
2/8/2021,Hungary,377655,1160,82661,13155,65
2/9/2021,Hungary,378734,1079,82203,13249,94
2/10/2021,Hungary,380013,1279,81644,13347,98
2/11/2021,Hungary,381875,1862,81297,13444,97
2/12/2021,Hungary,383735,1860,80672,13543,99
2/13/2021,Hungary,385755,2020,78577,13636,93
2/14/2021,Hungary,387462,1707,77583,13706,70
2/15/2021,Hungary,388799,1337,77039,13752,46
2/16/2021,Hungary,389622,823,77012,13837,85
2/17/2021,Hungary,391170,1548,77250,13931,94
2/18/2021,Hungary,394023,2853,78625,14035,104
2/19/2021,Hungary,397116,3093,80282,14145,110
2/20/2021,Hungary,400111,2995,81179,14252,107
2/21/2021,Hungary,403023,2912,82103,14299,47
2/22/2021,Hungary,405646,2623,82649,14347,48
2/23/2021,Hungary,407274,1628,81976,14450,103
2/24/2021,Hungary,410129,2855,82127,14552,102
2/25/2021,Hungary,414514,4385,84061,14672,120
2/26/2021,Hungary,419182,4668,86488,14795,123
2/27/2021,Hungary,424130,4948,89537,14902,107
2/28/2021,Hungary,428599,4469,92497,14974,72
3/1/2021,Hungary,432925,4326,94911,15058,84
3/2/2021,Hungary,435689,2764,96299,15188,130
3/3/2021,Hungary,439900,4211,98361,15324,136
3/4/2021,Hungary,446178,6278,102566,15476,152
3/5/2021,Hungary,452547,6369,105371,15619,143
3/6/2021,Hungary,459816,7269,111006,15765,146
3/7/2021,Hungary,466017,6201,114632,15873,108
3/8/2021,Hungary,468713,2696,115981,15988,115
3/9/2021,Hungary,475207,6494,120115,16146,158
3/10/2021,Hungary,480860,5653,123691,16325,179
3/11/2021,Hungary,489172,8312,128408,16497,172
3/12/2021,Hungary,498183,9011,134652,16627,130
3/13/2021,Hungary,507627,9444,141307,16790,163
3/14/2021,Hungary,516490,8863,147647,16952,162
3/15/2021,Hungary,524196,7706,152296,17083,131
3/16/2021,Hungary,529122,4926,155217,17226,143
3/17/2021,Hungary,532578,3456,156096,17421,195
3/18/2021,Hungary,539080,6502,160557,17628,207
3/19/2021,Hungary,549839,10759,167190,17841,213
3/20/2021,Hungary,560971,11132,176129,18068,227
3/21/2021,Hungary,571596,10625,183336,18262,194
3/22/2021,Hungary,580642,9046,188525,18451,189
3/23/2021,Hungary,586123,5481,189244,18703,252
3/24/2021,Hungary,593710,7587,192951,18952,249
3/25/2021,Hungary,603347,9637,196553,19224,272
3/26/2021,Hungary,614612,11265,202799,19499,275
3/27/2021,Hungary,624779,10167,211028,19752,253
3/28/2021,Hungary,633861,9082,218099,19972,220
3/29/2021,Hungary,641124,7263,221002,20161,189
3/30/2021,Hungary,645733,4609,222334,20435,274
3/31/2021,Hungary,652433,6700,224761,20737,302
4/1/2021,Hungary,661721,9288,230161,20995,258
4/2/2021,Hungary,670776,9055,236144,21262,267
4/3/2021,Hungary,679413,8637,242308,21504,242
4/4/2021,Hungary,685979,6566,247292,21715,211
4/5/2021,Hungary,689853,3874,249841,21928,213
4/6/2021,Hungary,691743,1890,251077,22098,170
4/7/2021,Hungary,693676,1933,252115,22409,311
4/8/2021,Hungary,698490,4814,256044,22681,272
4/9/2021,Hungary,705815,7325,262574,22966,285
4/10/2021,Hungary,713868,8053,267291,23211,245
4/11/2021,Hungary,720164,6296,270353,23417,206
4/12/2021,Hungary,725241,5077,272459,23708,291
4/13/2021,Hungary,728078,2837,272974,23980,272
4/14/2021,Hungary,731675,3597,272066,24265,285
4/15/2021,Hungary,736982,5307,271963,24521,256
4/16/2021,Hungary,742198,5216,271516,24762,241
4/17/2021,Hungary,746802,4604,271032,24979,217
4/18/2021,Hungary,750508,3706,270295,25184,205
4/19/2021,Hungary,753188,2680,269595,25381,197
4/20/2021,Hungary,754833,1645,268072,25580,199
4/21/2021,Hungary,757360,2527,266823,25787,207
4/22/2021,Hungary,760967,3607,265374,26001,214
4/23/2021,Hungary,764394,3427,264039,26208,207
4/24/2021,Hungary,767190,2796,262447,26420,212
4/25/2021,Hungary,769518,2328,260686,26625,205
4/26/2021,Hungary,771454,1936,258218,26801,176
4/27/2021,Hungary,772707,1253,254103,26984,183
4/28/2021,Hungary,774399,1692,250143,27172,188
4/29/2021,Hungary,776983,2584,245928,27358,186
4/30/2021,Hungary,779348,2365,241429,27540,182
5/1/2021,Hungary,781299,1951,236572,27701,161
5/2/2021,Hungary,782892,1593,231580,27802,101
5/3/2021,Hungary,784111,1219,228002,27908,106
5/4/2021,Hungary,784837,726,223802,28045,137
5/5/2021,Hungary,785967,1130,218829,28173,128
5/6/2021,Hungary,787647,1680,213104,28297,124
5/7/2021,Hungary,789188,1541,206949,28403,106
5/8/2021,Hungary,790564,1376,200941,28504,101
5/9/2021,Hungary,791709,1145,194778,28602,98
5/10/2021,Hungary,792386,677,188083,28693,91
5/11/2021,Hungary,792879,493,180285,28792,99
5/12/2021,Hungary,793784,905,172456,28888,96
5/13/2021,Hungary,795200,1416,165769,28970,82
5/14/2021,Hungary,796390,1190,158458,29041,71
5/15/2021,Hungary,797429,1039,149707,29114,73
5/16/2021,Hungary,798147,718,143884,29175,61
5/17/2021,Hungary,798573,426,138384,29213,38
5/18/2021,Hungary,798955,382,128714,29277,64
5/19/2021,Hungary,799588,633,121746,29329,52
5/20/2021,Hungary,800368,780,115029,29380,51
5/21/2021,Hungary,801025,657,110034,29427,47
5/22/2021,Hungary,801672,647,106645,29475,48
5/23/2021,Hungary,802088,416,103749,29519,44
5/24/2021,Hungary,802346,258,102581,29560,41
5/25/2021,Hungary,802510,164,101537,29581,21
5/26/2021,Hungary,802723,213,98019,29622,41
5/27/2021,Hungary,803119,396,91164,29654,32
5/28/2021,Hungary,803567,448,84719,29682,28
5/29/2021,Hungary,804032,465,82075,29709,27
5/30/2021,Hungary,804382,350,78625,29728,19
5/31/2021,Hungary,804538,156,74569,29733,5
