date,country,cumulative_total_cases,daily_new_cases,active_cases,cumulative_total_deaths,daily_new_deaths
9/16/2020,Uganda,5266,143,2802,60,
9/17/2020,Uganda,5380,114,2831,60,
9/18/2020,Uganda,5594,214,2989,61,
9/19/2020,Uganda,6017,423,3373,63,
9/20/2020,Uganda,6287,270,3608,63,
9/21/2020,Uganda,6468,181,3674,63,
9/22/2020,Uganda,6712,244,3870,64,
9/23/2020,Uganda,6879,167,3849,69,
9/24/2020,Uganda,7064,185,3768,70,
9/25/2020,Uganda,7218,154,3536,71,
9/26/2020,Uganda,7364,146,3646,71,
9/27/2020,Uganda,7530,166,3810,73,
9/28/2020,Uganda,7777,247,3669,75,
9/29/2020,Uganda,8017,240,3909,75,
9/30/2020,Uganda,8129,112,3794,75,
10/1/2020,Uganda,8287,158,3782,75,
10/2/2020,Uganda,8491,204,3942,79,
10/3/2020,Uganda,8662,171,4037,79,
10/4/2020,Uganda,8808,146,3991,81,
10/5/2020,Uganda,8965,157,3805,82,
10/6/2020,Uganda,9082,117,3541,84,
10/7/2020,Uganda,9260,178,3587,85,
10/8/2020,Uganda,9442,182,3576,85,
10/9/2020,Uganda,9538,96,3595,86,
10/10/2020,Uganda,9701,163,3586,93,
10/11/2020,Uganda,9801,100,3599,93,
10/12/2020,Uganda,9864,63,3661,94,
10/13/2020,Uganda,9945,81,3503,95,
10/14/2020,Uganda,10069,124,3443,95,
10/15/2020,Uganda,10117,48,3296,96,
10/16/2020,Uganda,10334,217,3337,96,
10/17/2020,Uganda,10455,121,3458,96,
10/18/2020,Uganda,10590,135,3501,97,
10/19/2020,Uganda,10691,101,3602,97,
10/20/2020,Uganda,10788,97,3625,97,
10/21/2020,Uganda,10933,145,3681,98,
10/22/2020,Uganda,11041,108,3733,98,
10/23/2020,Uganda,11163,122,3795,99,
10/24/2020,Uganda,11297,134,3917,99,
10/25/2020,Uganda,11443,146,3991,101,
10/26/2020,Uganda,11557,114,4105,101,
10/27/2020,Uganda,11621,64,4118,103,
10/28/2020,Uganda,11767,146,4200,106,
10/29/2020,Uganda,12201,434,4632,108,
10/30/2020,Uganda,12410,209,4797,110,
10/31/2020,Uganda,12495,85,4881,111,
11/1/2020,Uganda,12743,248,5075,112,
11/2/2020,Uganda,12971,228,5301,114,
11/3/2020,Uganda,13099,128,5372,115,
11/4/2020,Uganda,13351,252,5611,117,
11/5/2020,Uganda,13568,217,5806,117,
11/6/2020,Uganda,13852,284,5994,131,
11/7/2020,Uganda,14066,214,6182,131,
11/8/2020,Uganda,14403,337,6500,132,
11/9/2020,Uganda,14574,171,6670,133,
11/10/2020,Uganda,14704,130,6735,133,
11/11/2020,Uganda,14993,289,6915,139,
11/12/2020,Uganda,15217,224,7089,143,
11/13/2020,Uganda,15402,185,7220,144,
11/14/2020,Uganda,15789,387,7607,144,
11/15/2020,Uganda,16020,231,7837,145,
11/16/2020,Uganda,16257,237,7937,150,
11/17/2020,Uganda,16563,306,8136,150,
11/18/2020,Uganda,16905,342,8354,157,
11/19/2020,Uganda,17148,243,8564,158,
11/20/2020,Uganda,17431,283,8716,168,
11/21/2020,Uganda,17667,236,8888,168,
11/22/2020,Uganda,17968,301,9185,172,
11/23/2020,Uganda,18165,197,9309,181,
11/24/2020,Uganda,18406,241,9456,186,
11/25/2020,Uganda,18890,484,9867,191,
11/26/2020,Uganda,19115,225,10084,191,
11/27/2020,Uganda,19588,473,10551,197,
11/28/2020,Uganda,19944,356,10799,201,
11/29/2020,Uganda,20145,201,10955,201,
11/30/2020,Uganda,20459,314,11265,205,
12/1/2020,Uganda,21035,576,11786,205,
12/2/2020,Uganda,21409,374,12159,206,
12/3/2020,Uganda,21612,203,12296,206,
12/4/2020,Uganda,21898,286,12575,206,
12/5/2020,Uganda,22188,290,12865,206,
12/6/2020,Uganda,22499,311,13118,206,
12/7/2020,Uganda,23200,701,13619,207,
12/8/2020,Uganda,23200,0,13619,207,
12/9/2020,Uganda,25059,1859,15330,219,
12/10/2020,Uganda,25730,671,15905,220,
12/11/2020,Uganda,26369,639,16503,220,
12/12/2020,Uganda,27071,702,17107,220,
12/13/2020,Uganda,27532,461,17485,221,
12/14/2020,Uganda,27766,234,17621,224,
12/15/2020,Uganda,28168,402,17938,225,
12/16/2020,Uganda,28733,565,18438,225,
12/17/2020,Uganda,29361,628,18961,228,
12/18/2020,Uganda,30071,710,19590,230,
12/19/2020,Uganda,30702,631,20112,230,
12/20/2020,Uganda,31187,485,20487,231,
12/21/2020,Uganda,31384,197,20597,238,
12/22/2020,Uganda,31910,526,21026,238,
12/23/2020,Uganda,32399,489,21423,245,
12/24/2020,Uganda,32914,515,21848,245,
12/25/2020,Uganda,33360,446,22210,245,
12/26/2020,Uganda,33563,203,22263,245,
12/27/2020,Uganda,33811,248,22383,248,
12/28/2020,Uganda,33973,162,22428,248,
12/29/2020,Uganda,34281,308,22581,250,
12/30/2020,Uganda,34677,396,22847,251,
12/31/2020,Uganda,35216,539,23232,251,
1/1/2021,Uganda,35511,295,23368,265,
1/2/2021,Uganda,35712,201,23401,274,
1/3/2021,Uganda,35922,210,23482,274,
1/4/2021,Uganda,36050,128,23509,274,
1/5/2021,Uganda,36407,357,23730,290,
1/6/2021,Uganda,36702,295,23914,294,
1/7/2021,Uganda,37074,372,24233,297,
1/8/2021,Uganda,37296,222,24377,300,
1/9/2021,Uganda,37554,258,24533,301,
1/10/2021,Uganda,37742,188,24589,301,
1/11/2021,Uganda,37808,66,24564,302,
1/12/2021,Uganda,37948,140,24627,303,
1/13/2021,Uganda,38085,137,24698,304,
1/14/2021,Uganda,38085,0,24698,304,
1/15/2021,Uganda,38085,0,24698,304,
1/16/2021,Uganda,38085,0,24698,304,
1/17/2021,Uganda,38085,0,24698,304,
1/18/2021,Uganda,38085,0,24698,304,
1/19/2021,Uganda,38534,449,24824,305,
1/20/2021,Uganda,38628,94,24910,305,
1/21/2021,Uganda,38806,178,24791,316,
1/22/2021,Uganda,38935,129,24919,317,
1/23/2021,Uganda,39044,109,24866,317,
1/24/2021,Uganda,39149,105,24971,317,
1/25/2021,Uganda,39188,39,24819,318,
1/26/2021,Uganda,39261,73,24892,318,
1/27/2021,Uganda,39314,53,24882,318,
1/28/2021,Uganda,39424,110,24992,318,
1/29/2021,Uganda,39490,66,24987,324,
1/30/2021,Uganda,39533,43,25030,324,
1/31/2021,Uganda,39579,46,25076,324,
2/1/2021,Uganda,39606,27,25052,325,
2/2/2021,Uganda,39651,45,25097,325,
2/3/2021,Uganda,39685,34,25048,327,
2/4/2021,Uganda,39735,50,25098,327,
2/5/2021,Uganda,39789,54,25113,327,
2/6/2021,Uganda,39821,32,25145,327,
2/7/2021,Uganda,39848,27,25172,327,
2/8/2021,Uganda,39860,12,25093,327,
2/9/2021,Uganda,39883,23,25116,327,
2/10/2021,Uganda,39911,28,25113,328,
2/11/2021,Uganda,39942,31,25144,328,
2/12/2021,Uganda,39979,37,25131,328,
2/13/2021,Uganda,40019,40,25171,328,
2/14/2021,Uganda,40019,0,25171,328,
2/15/2021,Uganda,40055,36,25207,328,
2/16/2021,Uganda,40063,8,25187,331,
2/17/2021,Uganda,40102,39,25202,331,
2/18/2021,Uganda,40154,52,25254,331,
2/19/2021,Uganda,40168,14,25259,331,
2/20/2021,Uganda,40199,31,25288,333,
2/21/2021,Uganda,40213,14,25302,333,
2/22/2021,Uganda,40221,8,25280,333,
2/23/2021,Uganda,40243,22,25295,333,
2/24/2021,Uganda,40261,18,25311,334,
2/25/2021,Uganda,40300,39,25350,334,
2/26/2021,Uganda,40322,22,25372,334,
2/27/2021,Uganda,40335,13,25385,334,
2/28/2021,Uganda,40357,22,25357,334,
3/1/2021,Uganda,40367,10,25044,334,
3/2/2021,Uganda,40395,28,25053,334,
3/3/2021,Uganda,40408,13,25025,334,
3/4/2021,Uganda,40426,18,25040,334,
3/5/2021,Uganda,40452,26,25053,334,
3/6/2021,Uganda,40452,0,25053,334,
3/7/2021,Uganda,40464,12,25065,334,
3/8/2021,Uganda,40479,15,25080,334,
3/9/2021,Uganda,40490,11,25081,334,
3/10/2021,Uganda,40520,30,25091,334,
3/11/2021,Uganda,40535,15,25106,334,
3/12/2021,Uganda,40544,9,25115,334,
3/13/2021,Uganda,40568,24,25139,334,
3/14/2021,Uganda,40581,13,25152,334,
3/15/2021,Uganda,40591,10,25158,334,
3/16/2021,Uganda,40593,2,25160,334,
3/17/2021,Uganda,40607,14,25174,334,
3/18/2021,Uganda,40625,18,25181,334,
3/19/2021,Uganda,40651,26,25184,334,
3/20/2021,Uganda,40651,0,25184,334,
3/21/2021,Uganda,40671,20,25204,334,
3/22/2021,Uganda,40687,16,25220,334,
3/23/2021,Uganda,40719,32,25246,334,
3/24/2021,Uganda,40720,1,25247,334,
3/25/2021,Uganda,40734,14,25253,334,
3/26/2021,Uganda,40751,17,37,335,
3/27/2021,Uganda,40767,16,53,335,
3/28/2021,Uganda,40794,27,37,335,
3/29/2021,Uganda,40820,26,37,335,
3/30/2021,Uganda,40839,19,56,335,
3/31/2021,Uganda,40867,28,83,335,
4/1/2021,Uganda,40889,22,102,335,
4/2/2021,Uganda,40924,35,137,335,
4/3/2021,Uganda,40962,38,175,335,
4/4/2021,Uganda,40962,0,175,335,
4/5/2021,Uganda,41016,54,229,335,
4/6/2021,Uganda,41023,7,236,335,
4/7/2021,Uganda,41046,23,24,337,
4/8/2021,Uganda,41062,16,40,337,
4/9/2021,Uganda,41086,24,64,337,
4/10/2021,Uganda,41113,27,91,337,
4/11/2021,Uganda,41140,27,118,337,
4/12/2021,Uganda,41174,34,58,337,
4/13/2021,Uganda,41204,30,88,337,
4/14/2021,Uganda,41237,33,120,338,
4/15/2021,Uganda,41263,26,27,338,
4/16/2021,Uganda,41310,47,74,338,
4/17/2021,Uganda,41340,30,104,338,
4/18/2021,Uganda,41378,38,142,338,
4/19/2021,Uganda,41396,18,159,339,
4/20/2021,Uganda,41422,26,183,341,
4/21/2021,Uganda,41475,53,236,341,
4/22/2021,Uganda,41529,54,290,341,
4/23/2021,Uganda,41575,46,336,341,
4/24/2021,Uganda,41575,0,336,341,
4/25/2021,Uganda,41655,80,416,341,
4/26/2021,Uganda,41715,60,476,341,
4/27/2021,Uganda,41737,22,498,341,
4/28/2021,Uganda,41766,29,527,341,
4/29/2021,Uganda,41797,31,33,342,
4/30/2021,Uganda,41866,69,102,342,
5/1/2021,Uganda,41905,39,141,342,
5/2/2021,Uganda,41905,0,141,342,
5/3/2021,Uganda,41973,68,33,342,
5/4/2021,Uganda,42032,59,38,342,
5/5/2021,Uganda,42102,70,107,343,
5/6/2021,Uganda,42152,50,155,345,
5/7/2021,Uganda,42224,72,226,346,
5/8/2021,Uganda,42308,84,38,346,
5/9/2021,Uganda,42355,47,85,346,
5/10/2021,Uganda,42384,29,67,346,
5/11/2021,Uganda,42427,43,110,346,
5/12/2021,Uganda,42487,60,170,346,
5/13/2021,Uganda,42578,91,261,346,
5/14/2021,Uganda,42674,96,356,347,
5/15/2021,Uganda,42674,0,356,347,
5/16/2021,Uganda,42779,105,461,347,
5/17/2021,Uganda,42859,80,83,347,
5/18/2021,Uganda,42930,71,152,349,
5/19/2021,Uganda,43094,164,315,350,
5/20/2021,Uganda,43223,129,444,350,
5/21/2021,Uganda,43370,147,591,350,
5/22/2021,Uganda,43507,137,277,350,
5/23/2021,Uganda,43734,227,498,356,
5/24/2021,Uganda,43919,185,161,357,
5/25/2021,Uganda,44074,155,315,358,
5/26/2021,Uganda,44281,207,521,359,
5/27/2021,Uganda,44594,313,832,361,
5/28/2021,Uganda,45231,637,1469,361,
5/29/2021,Uganda,45931,700,2168,362,
5/30/2021,Uganda,46623,692,2860,362,
5/31/2021,Uganda,47147,524,3384,362,
7/1/2020,Zimbabwe,605,14,432,7,
7/2/2020,Zimbabwe,617,12,437,7,
7/3/2020,Zimbabwe,625,8,442,7,
7/4/2020,Zimbabwe,698,73,509,8,
7/5/2020,Zimbabwe,716,18,527,8,
7/6/2020,Zimbabwe,734,18,528,9,
7/7/2020,Zimbabwe,787,53,577,9,
7/8/2020,Zimbabwe,885,98,670,9,
7/9/2020,Zimbabwe,926,41,608,12,
7/10/2020,Zimbabwe,942,16,609,13,
7/11/2020,Zimbabwe,982,40,644,18,
7/12/2020,Zimbabwe,985,3,639,18,
7/13/2020,Zimbabwe,1034,49,672,19,
7/14/2020,Zimbabwe,1064,30,701,20,
7/15/2020,Zimbabwe,1089,25,674,20,
7/16/2020,Zimbabwe,1362,273,914,23,
7/17/2020,Zimbabwe,1420,58,958,24,
7/18/2020,Zimbabwe,1478,58,1014,25,
7/19/2020,Zimbabwe,1611,133,1114,25,
7/20/2020,Zimbabwe,1713,102,1215,26,
7/21/2020,Zimbabwe,1820,107,1306,26,
7/22/2020,Zimbabwe,2034,214,1498,26,
7/23/2020,Zimbabwe,2124,90,1586,28,
7/24/2020,Zimbabwe,2296,172,1750,32,
7/25/2020,Zimbabwe,2434,138,1882,34,
7/26/2020,Zimbabwe,2512,78,1960,34,
7/27/2020,Zimbabwe,2704,192,2126,36,
7/28/2020,Zimbabwe,2817,113,2173,40,
7/29/2020,Zimbabwe,2879,62,1951,41,
7/30/2020,Zimbabwe,3092,213,2115,53,
7/31/2020,Zimbabwe,3169,77,2098,67,
8/1/2020,Zimbabwe,3659,490,2579,69,
8/2/2020,Zimbabwe,3921,262,2835,70,
8/3/2020,Zimbabwe,4075,154,2938,80,
8/4/2020,Zimbabwe,4221,146,2902,81,
8/5/2020,Zimbabwe,4221,0,2902,81,
8/6/2020,Zimbabwe,4339,118,2991,84,
8/7/2020,Zimbabwe,4451,112,3004,102,
8/8/2020,Zimbabwe,4575,124,3057,102,
8/9/2020,Zimbabwe,4649,74,3108,104,
8/10/2020,Zimbabwe,4748,99,3120,104,
8/11/2020,Zimbabwe,4818,70,3190,104,
8/12/2020,Zimbabwe,4893,75,3151,122,
8/13/2020,Zimbabwe,4990,97,2935,128,
8/14/2020,Zimbabwe,5072,82,2946,128,
8/15/2020,Zimbabwe,5176,104,2999,130,
8/16/2020,Zimbabwe,5261,85,3037,132,
8/17/2020,Zimbabwe,5308,47,1325,135,
8/18/2020,Zimbabwe,5378,70,1132,141,
8/19/2020,Zimbabwe,5643,265,1051,150,
8/20/2020,Zimbabwe,5745,102,1069,151,
8/21/2020,Zimbabwe,5815,70,1076,152,
8/22/2020,Zimbabwe,5893,78,1111,153,
8/23/2020,Zimbabwe,5930,37,903,155,
8/24/2020,Zimbabwe,6070,140,965,155,
8/25/2020,Zimbabwe,6196,126,1069,166,
8/26/2020,Zimbabwe,6251,55,1071,179,
8/27/2020,Zimbabwe,6292,41,1093,189,
8/28/2020,Zimbabwe,6388,96,1150,195,
8/29/2020,Zimbabwe,6406,18,1154,196,
8/30/2020,Zimbabwe,6412,6,1155,196,
8/31/2020,Zimbabwe,6497,85,1074,202,
9/1/2020,Zimbabwe,6559,62,1115,203,
9/2/2020,Zimbabwe,6638,79,1182,206,
9/3/2020,Zimbabwe,6678,40,1209,206,
9/4/2020,Zimbabwe,6837,159,1286,206,
9/5/2020,Zimbabwe,6837,0,1286,206,
9/6/2020,Zimbabwe,6837,0,1286,206,
9/7/2020,Zimbabwe,7298,461,1633,210,
9/8/2020,Zimbabwe,7388,90,1693,218,
9/9/2020,Zimbabwe,7429,41,1665,222,
9/10/2020,Zimbabwe,7453,24,1596,222,
9/11/2020,Zimbabwe,7479,26,1595,224,
9/12/2020,Zimbabwe,7508,29,1609,224,
9/13/2020,Zimbabwe,7526,18,1624,224,
9/14/2020,Zimbabwe,7531,5,1617,224,
9/15/2020,Zimbabwe,7576,45,1569,224,
9/16/2020,Zimbabwe,7598,22,1551,224,
9/17/2020,Zimbabwe,7633,35,1568,224,
9/18/2020,Zimbabwe,7647,14,1540,224,
9/19/2020,Zimbabwe,7672,25,1533,225,
9/20/2020,Zimbabwe,7683,11,1534,225,
9/21/2020,Zimbabwe,7706,23,1532,226,
9/22/2020,Zimbabwe,7711,5,1506,226,
9/23/2020,Zimbabwe,7725,14,1491,227,
9/24/2020,Zimbabwe,7752,27,1482,227,
9/25/2020,Zimbabwe,7787,35,1503,227,
9/26/2020,Zimbabwe,7803,16,1509,227,
9/27/2020,Zimbabwe,7812,9,1479,227,
9/28/2020,Zimbabwe,7816,4,1476,228,
9/29/2020,Zimbabwe,7837,21,1487,228,
9/30/2020,Zimbabwe,7838,1,1307,228,
10/1/2020,Zimbabwe,7850,12,1310,228,
10/2/2020,Zimbabwe,7858,8,1308,228,
10/3/2020,Zimbabwe,7885,27,1330,228,
10/4/2020,Zimbabwe,7888,3,1301,228,
10/5/2020,Zimbabwe,7898,10,1246,228,
10/6/2020,Zimbabwe,7915,17,1246,229,
10/7/2020,Zimbabwe,7919,4,1249,229,
10/8/2020,Zimbabwe,7951,32,1276,229,
10/9/2020,Zimbabwe,7994,43,1291,229,
10/10/2020,Zimbabwe,8010,16,1288,230,
10/11/2020,Zimbabwe,8011,1,1277,230,
10/12/2020,Zimbabwe,8021,10,164,230,
10/13/2020,Zimbabwe,8036,15,174,230,
10/14/2020,Zimbabwe,8055,19,184,231,
10/15/2020,Zimbabwe,8075,20,175,231,
10/16/2020,Zimbabwe,8099,24,195,231,
10/17/2020,Zimbabwe,8110,11,206,231,
10/18/2020,Zimbabwe,8147,37,238,231,
10/19/2020,Zimbabwe,8159,12,244,232,
10/20/2020,Zimbabwe,8187,28,262,233,
10/21/2020,Zimbabwe,8215,28,254,236,
10/22/2020,Zimbabwe,8242,27,264,236,
10/23/2020,Zimbabwe,8257,15,250,236,
10/24/2020,Zimbabwe,8269,12,248,236,
10/25/2020,Zimbabwe,8276,7,242,237,
10/26/2020,Zimbabwe,8303,27,264,242,
10/27/2020,Zimbabwe,8315,12,269,242,
10/28/2020,Zimbabwe,8320,5,233,242,
10/29/2020,Zimbabwe,8349,29,243,242,
10/30/2020,Zimbabwe,8362,13,236,242,
10/31/2020,Zimbabwe,8367,5,230,243,
11/1/2020,Zimbabwe,8374,7,204,243,
11/2/2020,Zimbabwe,8389,15,205,245,
11/3/2020,Zimbabwe,8410,21,222,246,
11/4/2020,Zimbabwe,8427,17,212,248,
11/5/2020,Zimbabwe,8444,17,221,248,
11/6/2020,Zimbabwe,8471,27,238,250,
11/7/2020,Zimbabwe,8498,27,252,251,
11/8/2020,Zimbabwe,8531,33,273,253,
11/9/2020,Zimbabwe,8561,30,284,254,
11/10/2020,Zimbabwe,8610,49,315,255,
11/11/2020,Zimbabwe,8667,57,366,255,
11/12/2020,Zimbabwe,8696,29,381,255,
11/13/2020,Zimbabwe,8765,69,418,257,
11/14/2020,Zimbabwe,8786,21,433,257,
11/15/2020,Zimbabwe,8829,43,476,257,
11/16/2020,Zimbabwe,8897,68,524,257,
11/17/2020,Zimbabwe,8945,48,521,260,
11/18/2020,Zimbabwe,8981,36,536,261,
11/19/2020,Zimbabwe,9046,65,586,265,
11/20/2020,Zimbabwe,9120,74,626,265,
11/21/2020,Zimbabwe,9172,52,672,265,
11/22/2020,Zimbabwe,9220,48,702,268,
11/23/2020,Zimbabwe,9308,88,747,273,
11/24/2020,Zimbabwe,9398,90,827,274,
11/25/2020,Zimbabwe,9508,110,898,274,
11/26/2020,Zimbabwe,9623,115,952,274,
11/27/2020,Zimbabwe,9714,91,969,275,
11/28/2020,Zimbabwe,9822,108,1075,275,
11/29/2020,Zimbabwe,9950,128,1192,276,
11/30/2020,Zimbabwe,10034,84,1268,277,
12/1/2020,Zimbabwe,10129,95,1209,277,
12/2/2020,Zimbabwe,10243,114,1295,277,
12/3/2020,Zimbabwe,10424,181,1390,280,
12/4/2020,Zimbabwe,10547,123,1464,281,
12/5/2020,Zimbabwe,10617,70,1482,291,
12/6/2020,Zimbabwe,10718,101,1547,291,
12/7/2020,Zimbabwe,10839,121,1573,294,
12/8/2020,Zimbabwe,10912,73,1547,303,
12/9/2020,Zimbabwe,11007,95,1556,304,
12/10/2020,Zimbabwe,11081,74,1523,305,
12/11/2020,Zimbabwe,11162,81,1532,306,
12/12/2020,Zimbabwe,11219,57,1553,307,
12/13/2020,Zimbabwe,11246,27,1488,307,
12/14/2020,Zimbabwe,11358,112,1495,309,
12/15/2020,Zimbabwe,11522,164,1613,310,
12/16/2020,Zimbabwe,11749,227,1734,313,
12/17/2020,Zimbabwe,11866,117,1716,314,
12/18/2020,Zimbabwe,12047,181,1837,316,
12/19/2020,Zimbabwe,12151,104,1849,318,
12/20/2020,Zimbabwe,12325,174,1981,320,
12/21/2020,Zimbabwe,12422,97,1988,322,
12/22/2020,Zimbabwe,12544,122,2059,326,
12/23/2020,Zimbabwe,12656,112,2067,330,
12/24/2020,Zimbabwe,12786,130,2133,339,
12/25/2020,Zimbabwe,12880,94,2071,341,
12/26/2020,Zimbabwe,12963,83,2103,341,
12/27/2020,Zimbabwe,13077,114,2135,349,
12/28/2020,Zimbabwe,13148,71,2089,354,
12/29/2020,Zimbabwe,13325,177,1899,359,
12/30/2020,Zimbabwe,13625,300,2111,360,
12/31/2020,Zimbabwe,13867,242,2254,363,
1/1/2021,Zimbabwe,14084,217,2368,369,
1/2/2021,Zimbabwe,14491,407,2751,377,
1/3/2021,Zimbabwe,15265,774,3311,380,
1/4/2021,Zimbabwe,15829,564,3729,384,
1/5/2021,Zimbabwe,17194,1365,4963,418,
1/6/2021,Zimbabwe,17804,610,5407,431,
1/7/2021,Zimbabwe,18675,871,6146,446,
1/8/2021,Zimbabwe,19660,985,7008,468,
1/9/2021,Zimbabwe,20499,839,7577,483,
1/10/2021,Zimbabwe,21477,978,8388,507,
1/11/2021,Zimbabwe,22297,820,8556,528,
1/12/2021,Zimbabwe,23239,942,9292,551,
1/13/2021,Zimbabwe,24256,1017,10009,589,
1/14/2021,Zimbabwe,25368,1112,10018,636,
1/15/2021,Zimbabwe,26109,741,10029,666,
1/16/2021,Zimbabwe,26881,772,10326,683,
1/17/2021,Zimbabwe,27203,322,9978,713,
1/18/2021,Zimbabwe,27892,689,9747,773,
1/19/2021,Zimbabwe,28675,783,9740,825,
1/20/2021,Zimbabwe,29408,733,9276,879,
1/21/2021,Zimbabwe,30047,639,9561,917,
1/22/2021,Zimbabwe,30523,476,8481,962,
1/23/2021,Zimbabwe,31007,484,8656,974,
1/24/2021,Zimbabwe,31320,313,8065,1005,
1/25/2021,Zimbabwe,31646,326,7694,1075,
1/26/2021,Zimbabwe,32004,358,7488,1103,
1/27/2021,Zimbabwe,32304,300,7495,1122,
1/28/2021,Zimbabwe,32646,342,7067,1160,
1/29/2021,Zimbabwe,32952,306,6902,1178,
1/30/2021,Zimbabwe,33273,321,6719,1193,
1/31/2021,Zimbabwe,33388,115,6127,1217,
2/1/2021,Zimbabwe,33548,160,5731,1234,
2/2/2021,Zimbabwe,33814,266,5766,1254,
2/3/2021,Zimbabwe,33964,150,5304,1269,
2/4/2021,Zimbabwe,34171,207,5124,1288,
2/5/2021,Zimbabwe,34331,160,4883,1303,
2/6/2021,Zimbabwe,34487,156,4788,1316,
2/7/2021,Zimbabwe,34552,65,4675,1326,
2/8/2021,Zimbabwe,34658,106,4494,1339,
2/9/2021,Zimbabwe,34781,123,4139,1353,
2/10/2021,Zimbabwe,34864,83,4029,1364,
2/11/2021,Zimbabwe,34949,85,4096,1382,
2/12/2021,Zimbabwe,35045,96,3693,1393,
2/13/2021,Zimbabwe,35104,59,3617,1398,
2/14/2021,Zimbabwe,35172,68,3171,1400,
2/15/2021,Zimbabwe,35222,50,3053,1410,
2/16/2021,Zimbabwe,35315,93,2922,1414,
2/17/2021,Zimbabwe,35423,108,2390,1418,
2/18/2021,Zimbabwe,35543,120,2302,1420,
2/19/2021,Zimbabwe,35710,167,2308,1430,
2/20/2021,Zimbabwe,35768,58,2240,1432,
2/21/2021,Zimbabwe,35796,28,2235,1436,
2/22/2021,Zimbabwe,35862,66,2205,1441,
2/23/2021,Zimbabwe,35910,48,2174,1448,
2/24/2021,Zimbabwe,35960,50,2094,1456,
2/25/2021,Zimbabwe,35994,34,2081,1458,
2/26/2021,Zimbabwe,36044,50,2042,1463,
2/27/2021,Zimbabwe,36058,14,2005,1463,
2/28/2021,Zimbabwe,36089,31,1960,1463,
3/1/2021,Zimbabwe,36115,26,1742,1468,
3/2/2021,Zimbabwe,36148,33,1687,1472,
3/3/2021,Zimbabwe,36179,31,1309,1478,
3/4/2021,Zimbabwe,36223,44,1108,1483,
3/5/2021,Zimbabwe,36248,25,1005,1484,
3/6/2021,Zimbabwe,36260,12,970,1485,
3/7/2021,Zimbabwe,36271,11,952,1485,
3/8/2021,Zimbabwe,36289,18,930,1487,
3/9/2021,Zimbabwe,36321,32,913,1489,
3/10/2021,Zimbabwe,36341,20,899,1489,
3/11/2021,Zimbabwe,36377,36,913,1492,
3/12/2021,Zimbabwe,36423,46,931,1496,
3/13/2021,Zimbabwe,36471,48,959,1501,
3/14/2021,Zimbabwe,36484,13,938,1503,
3/15/2021,Zimbabwe,36504,20,949,1504,
3/16/2021,Zimbabwe,36535,31,904,1507,
3/17/2021,Zimbabwe,36552,17,908,1508,
3/18/2021,Zimbabwe,36611,59,876,1509,
3/19/2021,Zimbabwe,36652,41,893,1510,
3/20/2021,Zimbabwe,36662,10,895,1510,
3/21/2021,Zimbabwe,36665,3,884,1512,
3/22/2021,Zimbabwe,36684,19,855,1514,
3/23/2021,Zimbabwe,36717,33,754,1516,
3/24/2021,Zimbabwe,36749,32,757,1516,
3/25/2021,Zimbabwe,36778,29,705,1518,
3/26/2021,Zimbabwe,36805,27,715,1518,
3/27/2021,Zimbabwe,36818,13,724,1519,
3/28/2021,Zimbabwe,36822,4,699,1520,
3/29/2021,Zimbabwe,36839,17,702,1520,
3/30/2021,Zimbabwe,36839,0,702,1520,
3/31/2021,Zimbabwe,36882,43,673,1523,
4/1/2021,Zimbabwe,36896,14,675,1523,
4/2/2021,Zimbabwe,36903,7,671,1524,
4/3/2021,Zimbabwe,36911,8,655,1524,
4/4/2021,Zimbabwe,36923,12,650,1525,
4/5/2021,Zimbabwe,36934,11,651,1525,
4/6/2021,Zimbabwe,36966,32,654,1531,
4/7/2021,Zimbabwe,36984,18,650,1531,
4/8/2021,Zimbabwe,37052,68,706,1532,
4/9/2021,Zimbabwe,37147,95,781,1535,
4/10/2021,Zimbabwe,37273,126,873,1538,
4/11/2021,Zimbabwe,37288,15,877,1538,
4/12/2021,Zimbabwe,37307,19,864,1542,
4/13/2021,Zimbabwe,37330,23,855,1543,
4/14/2021,Zimbabwe,37369,39,875,1548,
4/15/2021,Zimbabwe,37422,53,911,1550,
4/16/2021,Zimbabwe,37534,112,1002,1551,
4/17/2021,Zimbabwe,37699,165,1142,1552,
4/18/2021,Zimbabwe,37751,52,1179,1553,
4/19/2021,Zimbabwe,37859,108,1275,1553,
4/20/2021,Zimbabwe,37875,16,1263,1554,
4/21/2021,Zimbabwe,37980,105,1360,1555,
4/22/2021,Zimbabwe,38018,38,1390,1555,
4/23/2021,Zimbabwe,38045,27,1395,1556,
4/24/2021,Zimbabwe,38064,19,1407,1556,
4/25/2021,Zimbabwe,38086,22,1406,1557,
4/26/2021,Zimbabwe,38102,16,1393,1560,
4/27/2021,Zimbabwe,38164,62,1119,1565,
4/28/2021,Zimbabwe,38191,27,1109,1565,
4/29/2021,Zimbabwe,38235,44,1074,1567,
4/30/2021,Zimbabwe,38257,22,1078,1567,
5/1/2021,Zimbabwe,38260,3,1072,1568,
5/2/2021,Zimbabwe,38281,21,1077,1570,
5/3/2021,Zimbabwe,38293,12,1073,1573,
5/4/2021,Zimbabwe,38327,34,978,1574,
5/5/2021,Zimbabwe,38357,30,972,1574,
5/6/2021,Zimbabwe,38398,41,796,1575,
5/7/2021,Zimbabwe,38403,5,786,1576,
